Financial_ID,Company,Year,Quarter,Revenue,Profit,Employees
92787,HCLTech,2018,Q2,1521,2175,64926
92788,HCLTech,2023,Q2,8127,1685,62994
92789,TCS,2015,Q2,6512,1014,202429
92790,Wipro,2018,Q2,7021,1915,176154
92791,Infosys,2024,Q2,3439,2142,79533
92792,TCS,2016,Q1,1500,1907,119039
92793,TCS,2023,Q4,1465,1585,211308
92794,HCLTech,2024,Q1,2807,128,189398
92795,Infosys,2024,Q4,973,245,63738
92796,TCS,2017,Q2,5164,1222,86494
92797,TCS,2015,Q3,5842,247,140317
92798,TCS,2015,Q1,7985,2419,226131
92799,Wipro,2022,Q1,1499,430,141530
92800,Wipro,2022,Q2,5306,2013,90038
92801,TCS,2022,Q4,5230,1161,77759
92802,HCLTech,2024,Q1,7339,761,247391
92803,Wipro,2016,Q3,8003,610,239439
92804,TCS,2019,Q4,1326,1568,177694
92805,TCS,2020,Q1,6577,1551,144611
92806,Infosys,2018,Q1,7110,1825,65801
92807,HCLTech,2019,Q2,3538,1010,71391
92808,HCLTech,2023,Q2,6627,1901,192706
92809,Wipro,2025,Q2,2430,1021,98208
92810,Infosys,2023,Q2,1314,766,138036
92811,HCLTech,2022,Q4,7077,2475,189862
92812,TCS,2016,Q2,7196,399,147398
92813,TCS,2019,Q2,6441,834,132778
92814,Wipro,2020,Q4,3351,2088,62071
92815,TCS,2018,Q4,1725,275,208547
92816,HCLTech,2016,Q1,6572,734,143887
92817,Infosys,2026,Q4,7677,901,242122
92818,HCLTech,2017,Q1,7692,1421,204818
92819,Wipro,2016,Q4,5957,1805,148406
92820,HCLTech,2026,Q4,2150,1333,129296
92821,Infosys,2021,Q2,7628,520,74096
92822,Wipro,2026,Q3,1648,957,242374
92823,Wipro,2025,Q2,6878,1511,200550
92824,Wipro,2024,Q3,2797,396,68125
92825,HCLTech,2023,Q4,5329,2195,55435
92826,Wipro,2023,Q2,3467,1219,143590
92827,Wipro,2018,Q2,8823,2160,142015
92828,Wipro,2019,Q4,8536,2458,56182
92829,TCS,2024,Q4,8336,2145,182810
92830,Wipro,2020,Q3,4717,1125,128581
92831,Wipro,2022,Q2,3590,2076,138720
92832,HCLTech,2015,Q1,6123,2206,178642
92833,Infosys,2020,Q1,3742,561,115358
92834,HCLTech,2021,Q1,2782,2498,134305
92835,Wipro,2021,Q2,6324,660,94409
92836,HCLTech,2019,Q2,6872,186,80722
92837,Infosys,2020,Q3,1542,1458,151566
92838,TCS,2019,Q3,4333,2362,248789
92839,Infosys,2020,Q3,2605,919,216302
92840,Infosys,2019,Q2,8032,132,86785
92841,Infosys,2024,Q3,8355,584,114972
92842,Infosys,2023,Q3,3166,2068,219478
92843,TCS,2024,Q1,3890,1666,231767
92844,TCS,2016,Q1,1903,2480,87050
92845,Infosys,2023,Q1,983,2037,51083
92846,Wipro,2021,Q3,5384,1533,98600
92847,Wipro,2025,Q3,8592,848,189331
92848,Infosys,2018,Q1,4288,1242,206352
92849,HCLTech,2017,Q3,8018,2021,151270
92850,Infosys,2015,Q4,2543,1397,238458
92851,TCS,2017,Q1,5930,1113,209504
92852,TCS,2022,Q3,3603,126,72045
92853,HCLTech,2025,Q1,943,2342,177098
92854,TCS,2024,Q4,2724,282,194510
92855,TCS,2021,Q4,1130,1626,223220
92856,Wipro,2025,Q4,3201,962,136213
92857,TCS,2026,Q4,7404,2082,123043
92858,HCLTech,2026,Q2,6660,260,69944
92859,Infosys,2024,Q3,6050,2092,133211
92860,Infosys,2025,Q1,5107,1508,173819
92861,Infosys,2021,Q2,5306,371,69676
92862,Infosys,2018,Q4,7946,178,233596
92863,Wipro,2026,Q2,5623,2001,57027
92864,Wipro,2024,Q3,6387,1036,106535
92865,Infosys,2018,Q4,2762,614,243930
92866,HCLTech,2026,Q2,3817,353,105320
92867,Wipro,2019,Q2,6801,2365,53393
92868,HCLTech,2021,Q4,8689,710,165252
92869,HCLTech,2018,Q1,6150,251,101521
92870,Infosys,2025,Q4,3333,509,101657
92871,Wipro,2021,Q2,7336,1080,84989
92872,TCS,2025,Q4,7117,389,232751
92873,Infosys,2016,Q1,6714,1890,246542
92874,TCS,2015,Q1,1964,1690,165977
92875,HCLTech,2023,Q1,5864,1852,145704
92876,Infosys,2020,Q2,2615,1571,69270
92877,Infosys,2019,Q3,5094,2422,58523
92878,Infosys,2025,Q2,5360,1996,169051
92879,TCS,2021,Q2,1895,276,119901
92880,TCS,2026,Q1,3116,975,165344
92881,Infosys,2017,Q1,8111,1847,223399
92882,Wipro,2018,Q4,1591,483,61192
92883,HCLTech,2020,Q2,4464,1022,239952
92884,Infosys,2020,Q1,2284,81,215270
92885,Wipro,2019,Q2,7486,136,184906
92886,HCLTech,2021,Q3,3408,261,85597
92887,Wipro,2017,Q4,8222,1079,120104
92888,TCS,2023,Q3,2941,994,222134
92889,TCS,2025,Q2,891,1996,86398
92890,Wipro,2025,Q4,6437,1919,233542
92891,Infosys,2022,Q3,3100,194,217543
92892,Infosys,2017,Q1,8046,1270,197234
92893,HCLTech,2019,Q1,1750,1708,98461
92894,HCLTech,2015,Q4,3773,2163,63979
92895,HCLTech,2021,Q4,7118,143,66353
92896,Infosys,2021,Q4,1845,2052,188186
92897,HCLTech,2020,Q4,1696,417,153739
92898,Wipro,2024,Q1,3430,99,216291
92899,TCS,2026,Q2,3645,694,128281
92900,HCLTech,2016,Q3,8665,243,213860
92901,Wipro,2024,Q2,2471,2299,81411
92902,Infosys,2024,Q4,7391,581,201522
92903,TCS,2021,Q1,8032,1406,61222
92904,Infosys,2023,Q1,8690,1976,197439
92905,Wipro,2024,Q2,6202,2138,249538
92906,Wipro,2015,Q2,3042,97,237834
92907,Infosys,2019,Q4,2483,1454,100045
92908,Wipro,2023,Q4,1249,2445,83447
92909,TCS,2024,Q2,8199,1563,162247
92910,TCS,2025,Q2,5987,1881,80928
92911,HCLTech,2023,Q4,2506,615,99842
92912,Wipro,2015,Q4,1567,2062,227538
92913,HCLTech,2025,Q3,1455,1761,125912
92914,HCLTech,2020,Q2,6529,1968,232647
92915,HCLTech,2019,Q3,3046,873,195914
92916,TCS,2018,Q3,6612,2130,115989
92917,Wipro,2021,Q4,8223,1906,171821
92918,TCS,2023,Q3,2168,2435,104785
92919,HCLTech,2022,Q1,821,1422,53673
92920,Wipro,2020,Q4,1629,840,163602
92921,Infosys,2015,Q1,3515,230,196577
92922,Wipro,2017,Q3,6628,2353,163072
92923,Wipro,2024,Q2,2339,2121,189039
92924,TCS,2017,Q3,3155,1084,52839
92925,Wipro,2018,Q1,5329,1146,123741
92926,HCLTech,2024,Q2,2817,1957,230286
92927,TCS,2019,Q3,3133,171,211023
92928,Wipro,2017,Q1,2232,2447,174591
92929,TCS,2022,Q4,3785,1937,149675
92930,HCLTech,2025,Q3,2728,2292,171975
92931,Wipro,2023,Q2,6571,827,97369
92932,Wipro,2025,Q2,5233,1997,80077
92933,Wipro,2024,Q2,7878,600,121907
92934,Infosys,2017,Q2,2258,1450,218963
92935,TCS,2023,Q1,6366,238,237720
92936,HCLTech,2019,Q2,8043,1321,50908
92937,TCS,2018,Q1,7750,1512,82263
92938,TCS,2021,Q4,5943,349,176764
92939,Infosys,2018,Q1,6193,1794,123470
92940,TCS,2022,Q1,3942,260,78919
92941,HCLTech,2023,Q1,8622,1851,99435
92942,HCLTech,2020,Q3,8787,1673,104835
92943,Infosys,2020,Q4,4258,845,165163
92944,HCLTech,2018,Q4,3093,136,99003
92945,Infosys,2017,Q4,6973,764,234067
92946,Wipro,2015,Q4,4571,2114,241316
92947,Infosys,2020,Q4,7284,463,78327
92948,TCS,2018,Q4,2273,463,78859
92949,Infosys,2016,Q4,8619,2036,69898
92950,Infosys,2023,Q3,4655,678,93393
92951,Wipro,2017,Q1,4727,1177,59450
92952,Infosys,2025,Q2,3733,1955,210265
92953,Wipro,2024,Q3,7892,1669,199959
92954,Wipro,2016,Q2,5465,1084,169189
92955,HCLTech,2017,Q4,2431,1647,213704
92956,Infosys,2024,Q4,1745,1383,225319
92957,Infosys,2019,Q3,8772,102,208872
92958,Wipro,2017,Q2,962,2104,99168
92959,Wipro,2022,Q3,7482,1687,83725
92960,Infosys,2018,Q3,1439,2389,233090
92961,Infosys,2022,Q1,4706,2401,237762
92962,Infosys,2023,Q3,5152,1765,186386
92963,HCLTech,2016,Q4,6811,936,96494
92964,Wipro,2017,Q4,2298,690,77963
92965,Infosys,2020,Q2,1121,335,179710
92966,TCS,2018,Q2,2720,1742,157301
92967,Wipro,2016,Q4,4469,531,139640
92968,HCLTech,2016,Q1,7269,1337,69278
92969,TCS,2024,Q4,6921,903,235145
92970,Infosys,2026,Q2,8148,353,168381
92971,TCS,2025,Q4,5036,93,126318
92972,HCLTech,2023,Q4,7461,600,77308
92973,HCLTech,2018,Q1,8551,2187,235283
92974,TCS,2019,Q1,3919,1306,216722
92975,Wipro,2023,Q1,4730,960,233368
92976,Wipro,2015,Q1,8061,939,141616
92977,Wipro,2021,Q3,4784,630,103554
92978,Wipro,2026,Q4,5019,1484,157192
92979,TCS,2022,Q4,6831,666,120632
92980,TCS,2026,Q1,6427,2435,56566
92981,Wipro,2024,Q4,6736,1784,188643
92982,HCLTech,2026,Q4,2923,1984,57930
92983,HCLTech,2023,Q2,2666,912,175316
92984,Wipro,2022,Q2,8614,1024,217921
92985,Infosys,2015,Q3,3408,1931,240814
92986,TCS,2024,Q3,5972,412,146021
92987,HCLTech,2021,Q1,8550,1813,223423
92988,TCS,2015,Q1,7807,1921,137186
92989,HCLTech,2026,Q2,3624,1445,121511
92990,Wipro,2015,Q4,5210,474,99362
92991,HCLTech,2025,Q3,5923,436,140704
92992,TCS,2020,Q2,5478,1953,58644
92993,Wipro,2021,Q1,7144,1891,67351
92994,HCLTech,2023,Q2,4336,465,164628
92995,Infosys,2016,Q2,1764,276,133065
92996,Wipro,2025,Q3,7475,186,209558
92997,HCLTech,2017,Q3,4642,561,170303
92998,TCS,2021,Q2,1890,1091,238985
92999,HCLTech,2018,Q3,4712,1845,127854
93000,TCS,2025,Q1,6634,2459,82114
93001,Infosys,2023,Q3,3735,1129,172449
93002,HCLTech,2017,Q1,3183,1087,96851
93003,Wipro,2016,Q4,7747,667,50700
93004,Wipro,2026,Q4,8271,1767,186057
93005,TCS,2020,Q3,8285,83,67721
93006,Infosys,2019,Q2,4641,1345,141995
93007,TCS,2017,Q1,2472,1985,61134
93008,TCS,2017,Q1,5900,1660,113819
93009,Infosys,2015,Q2,7330,1134,110448
93010,Infosys,2016,Q3,8401,1335,111309
93011,Wipro,2025,Q3,8341,2318,100802
93012,Wipro,2023,Q1,3413,1201,140492
93013,Wipro,2025,Q4,3349,2295,65725
93014,HCLTech,2019,Q3,5020,545,223752
93015,Wipro,2016,Q3,2001,1813,94516
93016,TCS,2015,Q1,8105,1247,77109
93017,Infosys,2024,Q2,7815,469,239875
93018,Wipro,2023,Q3,1083,88,120719
93019,TCS,2019,Q4,1833,1508,100286
93020,Wipro,2026,Q2,6076,2391,169541
93021,TCS,2022,Q4,1362,2269,172232
93022,Infosys,2023,Q1,8336,568,186613
93023,Infosys,2015,Q4,5788,2377,190828
93024,TCS,2020,Q3,6991,2194,57096
93025,Wipro,2021,Q3,5495,1406,146787
93026,TCS,2021,Q3,5828,593,66771
93027,Wipro,2019,Q3,4613,492,130143
93028,TCS,2025,Q2,3207,1048,171777
93029,TCS,2018,Q1,6816,2445,177782
93030,Infosys,2016,Q1,1390,2138,220299
93031,TCS,2024,Q2,5169,1544,197658
93032,Wipro,2023,Q4,4191,2387,112955
93033,TCS,2017,Q4,7678,1524,218352
93034,Infosys,2021,Q3,4454,327,229175
93035,Wipro,2025,Q2,2044,1790,232937
93036,HCLTech,2026,Q1,3675,1406,78030
93037,TCS,2022,Q4,1911,1925,83424
93038,Infosys,2017,Q1,5402,1069,97763
93039,HCLTech,2023,Q3,5358,365,223537
93040,TCS,2019,Q1,4503,380,164980
93041,HCLTech,2017,Q3,6984,731,219982
93042,Infosys,2015,Q2,4264,2260,249395
93043,TCS,2021,Q1,6720,2300,93608
93044,HCLTech,2023,Q2,2206,1942,51054
93045,HCLTech,2026,Q4,6563,1042,132209
93046,Infosys,2020,Q1,1266,2033,57564
93047,TCS,2016,Q1,3561,1341,203959
93048,Wipro,2023,Q2,8519,2439,145899
93049,HCLTech,2015,Q3,7493,1323,96608
93050,Infosys,2026,Q3,5936,1456,79313
93051,Infosys,2019,Q1,8068,2233,110938
93052,HCLTech,2020,Q1,8532,324,142468
93053,Wipro,2024,Q4,3890,954,180035
93054,Infosys,2019,Q3,3868,1973,115032
93055,HCLTech,2019,Q1,7457,413,241188
93056,Wipro,2024,Q2,4840,1423,198379
93057,HCLTech,2026,Q2,2220,94,206124
93058,HCLTech,2021,Q1,1143,2075,94209
93059,Wipro,2016,Q1,5234,2015,81778
93060,HCLTech,2023,Q3,1310,1386,86801
93061,TCS,2015,Q1,2706,1308,186400
93062,Infosys,2022,Q1,6460,1883,246182
93063,TCS,2017,Q2,4926,1324,244742
93064,Infosys,2018,Q4,3366,125,242452
93065,TCS,2022,Q3,5362,1166,88939
93066,Infosys,2017,Q1,2164,1626,100119
93067,HCLTech,2022,Q2,4436,371,158640
93068,TCS,2019,Q1,4337,1828,210989
93069,TCS,2021,Q1,5211,1342,113093
93070,Infosys,2024,Q3,4046,1240,100972
93071,HCLTech,2018,Q2,7596,1020,151040
93072,Wipro,2016,Q2,3867,130,77807
93073,Wipro,2026,Q3,1875,391,80310
93074,Wipro,2015,Q1,8230,2431,152291
93075,HCLTech,2020,Q3,8934,569,162235
93076,HCLTech,2026,Q3,5930,122,53749
93077,TCS,2020,Q2,8570,407,106749
93078,HCLTech,2023,Q2,6463,822,69986
93079,Wipro,2016,Q3,6163,309,223021
93080,Wipro,2025,Q1,1003,545,220581
93081,Wipro,2016,Q4,1313,892,114558
93082,TCS,2015,Q4,7739,2347,230149
93083,HCLTech,2021,Q4,6409,109,53494
93084,TCS,2015,Q2,8150,413,239434
93085,TCS,2017,Q2,3903,1875,53131
93086,TCS,2015,Q3,4529,2184,122305
93087,Wipro,2019,Q4,8938,916,112535
93088,TCS,2016,Q4,6428,1358,213397
93089,Wipro,2024,Q2,4619,333,88611
93090,Wipro,2019,Q2,8927,1005,246300
93091,HCLTech,2019,Q3,4027,119,107332
93092,HCLTech,2026,Q3,982,1786,70640
93093,HCLTech,2020,Q4,2557,809,111263
93094,Wipro,2022,Q1,6449,531,145012
93095,TCS,2019,Q4,5157,315,66886
93096,Wipro,2024,Q1,5592,1287,94453
93097,HCLTech,2020,Q2,5585,997,209357
93098,Wipro,2019,Q1,1919,2254,70678
93099,HCLTech,2021,Q4,4832,101,197805
93100,Infosys,2023,Q2,7269,1874,238611
93101,HCLTech,2016,Q4,2605,1383,237699
93102,Wipro,2023,Q4,8037,2244,143974
93103,HCLTech,2018,Q2,2136,728,201952
93104,Wipro,2025,Q3,3358,1705,94701
93105,TCS,2023,Q3,6233,592,188463
93106,Wipro,2020,Q4,7003,1035,240581
93107,TCS,2026,Q3,5077,1815,215137
93108,HCLTech,2018,Q3,6847,713,246276
93109,TCS,2025,Q2,1376,2076,64954
93110,Infosys,2016,Q3,3397,1235,241049
93111,Infosys,2022,Q2,8749,1332,234506
93112,HCLTech,2026,Q3,7823,904,74604
93113,HCLTech,2024,Q1,2348,1719,212271
93114,HCLTech,2025,Q2,6270,1896,220947
93115,Infosys,2025,Q1,6621,353,130073
93116,Wipro,2022,Q2,4497,910,244593
93117,Infosys,2026,Q4,3849,1440,183167
93118,TCS,2023,Q4,3249,690,62547
93119,TCS,2021,Q2,1257,1052,244317
93120,Wipro,2015,Q1,819,967,126682
93121,Wipro,2023,Q2,5645,2299,183997
93122,Infosys,2015,Q3,6217,1586,235104
93123,Infosys,2024,Q4,1762,1422,117414
93124,HCLTech,2024,Q2,5259,2182,118989
93125,HCLTech,2016,Q2,8929,1250,84848
93126,TCS,2019,Q4,2642,2101,50842
93127,Infosys,2021,Q4,8652,2491,235335
93128,Wipro,2025,Q3,6881,1851,140401
93129,Infosys,2017,Q1,5541,2122,165610
93130,TCS,2015,Q3,5951,917,130761
93131,TCS,2026,Q2,8924,1987,181640
93132,Wipro,2019,Q1,1016,438,238029
93133,Wipro,2015,Q3,2958,167,114512
93134,Wipro,2021,Q1,7156,1742,112982
93135,TCS,2021,Q4,6242,1619,146516
93136,HCLTech,2020,Q1,8015,1380,52243
93137,Wipro,2022,Q4,6175,2312,136731
93138,Wipro,2024,Q4,8936,577,196361
93139,Infosys,2026,Q3,1239,2042,138922
93140,TCS,2016,Q3,6919,283,99651
93141,HCLTech,2019,Q3,2825,1052,205238
93142,Infosys,2025,Q4,7740,386,67406
93143,TCS,2021,Q1,2060,916,66766
93144,TCS,2021,Q2,3352,2049,134119
93145,TCS,2015,Q4,1218,1120,237280
93146,HCLTech,2021,Q3,6211,1156,249996
93147,TCS,2020,Q3,3006,2205,76904
93148,Wipro,2022,Q2,7264,599,170676
93149,Wipro,2025,Q2,5068,887,121366
93150,TCS,2024,Q2,4318,2382,68510
93151,Infosys,2016,Q2,6406,2469,234288
93152,HCLTech,2022,Q3,6156,123,217562
93153,HCLTech,2015,Q1,6157,2433,115297
93154,Infosys,2021,Q2,7572,2473,133136
93155,Infosys,2017,Q2,3473,123,92583
93156,Infosys,2020,Q2,2043,2249,236162
93157,HCLTech,2015,Q3,5345,392,145231
93158,Infosys,2021,Q3,5597,2049,127877
93159,Wipro,2022,Q1,8598,347,87001
93160,HCLTech,2023,Q3,7192,2112,96300
93161,HCLTech,2017,Q4,8233,472,59442
93162,Infosys,2023,Q2,1888,1887,69959
93163,TCS,2022,Q1,7435,1165,167000
93164,Wipro,2022,Q1,6827,186,243355
93165,HCLTech,2015,Q2,5411,2404,84815
93166,Infosys,2024,Q3,7098,1898,145624
93167,Wipro,2020,Q4,4959,789,233113
93168,Wipro,2021,Q2,5846,2425,155189
93169,HCLTech,2024,Q3,8150,712,129922
93170,HCLTech,2017,Q4,8930,1309,152158
93171,Wipro,2017,Q2,1664,782,63523
93172,TCS,2017,Q3,3482,803,197180
93173,Wipro,2024,Q2,8498,1592,89314
93174,TCS,2023,Q2,7944,1084,185542
93175,TCS,2020,Q1,7963,127,94360
93176,Wipro,2016,Q3,4068,2100,83512
93177,Wipro,2026,Q2,8407,537,249253
93178,TCS,2020,Q2,5042,647,130874
93179,TCS,2026,Q2,2507,986,189202
93180,HCLTech,2020,Q3,7793,1198,160963
93181,TCS,2019,Q1,4372,1993,93861
93182,HCLTech,2017,Q2,6448,745,238958
93183,HCLTech,2024,Q3,7678,343,66635
93184,TCS,2018,Q1,4427,2452,135751
93185,Infosys,2023,Q3,2502,1462,248817
93186,HCLTech,2026,Q4,2059,1540,120648
93187,TCS,2024,Q1,2212,1045,86473
93188,Wipro,2015,Q2,3198,1737,184438
93189,Wipro,2021,Q3,8492,543,57920
93190,Wipro,2015,Q1,3173,1154,224995
93191,Wipro,2026,Q4,2951,1972,75668
93192,Wipro,2020,Q1,7621,1335,222473
93193,HCLTech,2026,Q4,8482,1269,111139
93194,Infosys,2019,Q3,4228,383,123039
93195,TCS,2020,Q2,6251,1179,208786
93196,TCS,2016,Q1,6698,1429,73914
93197,HCLTech,2017,Q1,4530,2095,229667
93198,TCS,2017,Q4,8148,1260,243171
93199,Wipro,2026,Q3,4797,2081,61967
93200,TCS,2018,Q3,979,2342,89647
93201,TCS,2020,Q2,8607,1795,108090
93202,Infosys,2016,Q4,2977,222,60909
93203,Wipro,2017,Q1,8511,201,160328
93204,Infosys,2018,Q4,7121,200,101453
93205,TCS,2023,Q4,6297,238,185102
93206,Infosys,2019,Q2,4134,2486,154825
93207,TCS,2020,Q4,3050,1968,139834
93208,HCLTech,2020,Q3,2028,331,229620
93209,Wipro,2020,Q3,5858,1927,229382
93210,Infosys,2016,Q3,1550,2104,95409
93211,Wipro,2025,Q3,4420,772,171094
93212,TCS,2019,Q4,7769,2242,134840
93213,TCS,2025,Q1,1906,877,196151
93214,HCLTech,2016,Q4,8190,2252,153906
93215,Wipro,2025,Q1,3820,2119,226262
93216,Infosys,2025,Q2,7453,2007,117113
93217,Wipro,2025,Q4,2241,1459,218087
93218,HCLTech,2018,Q1,3982,2358,88283
93219,Infosys,2019,Q1,8887,472,111634
93220,HCLTech,2023,Q2,1808,1663,217261
93221,Infosys,2021,Q2,3707,1321,129300
93222,TCS,2023,Q2,3811,530,242842
93223,HCLTech,2018,Q2,5426,2130,204131
93224,Infosys,2025,Q2,8248,2485,59010
93225,Infosys,2020,Q3,2229,298,91139
93226,HCLTech,2021,Q2,957,2411,236102
93227,TCS,2017,Q4,1463,113,178174
93228,Wipro,2021,Q1,4781,198,76142
93229,TCS,2022,Q3,7570,1983,158188
93230,Infosys,2017,Q3,4442,1123,98159
93231,TCS,2023,Q4,1016,2292,210565
93232,Wipro,2018,Q3,3871,1386,103822
93233,TCS,2022,Q4,2819,353,120395
93234,Infosys,2019,Q1,6272,390,60786
93235,Wipro,2024,Q2,6253,2012,105962
93236,Infosys,2020,Q3,5213,1705,178078
93237,Infosys,2021,Q4,2495,432,54992
93238,Wipro,2021,Q4,5380,2189,90696
93239,Infosys,2024,Q2,3580,1123,145165
93240,TCS,2022,Q2,2670,1325,194074
93241,Infosys,2021,Q1,8898,1193,84867
93242,Wipro,2022,Q2,1152,660,220738
93243,Wipro,2018,Q2,4151,689,115512
93244,TCS,2019,Q2,4306,1503,206638
93245,TCS,2026,Q1,4113,235,158194
93246,TCS,2019,Q3,8905,98,166190
93247,Wipro,2019,Q4,4280,776,74261
93248,HCLTech,2016,Q2,3480,493,75578
93249,Wipro,2015,Q1,3605,1435,165811
93250,Wipro,2016,Q3,4243,1766,162668
93251,TCS,2017,Q3,1160,585,174784
93252,Infosys,2020,Q3,5578,444,201631
93253,TCS,2015,Q2,2621,2095,235122
93254,Infosys,2019,Q2,5516,2177,241724
93255,Wipro,2023,Q3,3116,295,101430
93256,Infosys,2020,Q1,1882,202,60962
93257,HCLTech,2016,Q2,8315,995,236041
93258,HCLTech,2023,Q3,5832,2289,236758
93259,Wipro,2020,Q2,4155,866,93035
93260,HCLTech,2019,Q3,6738,2063,81935
93261,TCS,2022,Q1,3386,369,153029
93262,TCS,2016,Q3,7049,463,199642
93263,Wipro,2016,Q2,4394,2142,174361
93264,HCLTech,2020,Q1,7569,1237,168346
93265,HCLTech,2015,Q1,2340,1910,73249
93266,Wipro,2023,Q2,3354,1034,236653
93267,HCLTech,2026,Q1,4519,1808,101640
93268,Wipro,2019,Q2,2627,1757,92802
93269,TCS,2017,Q1,838,1725,173768
93270,TCS,2021,Q2,3050,2150,202411
93271,HCLTech,2026,Q3,8541,652,222512
93272,Wipro,2024,Q3,6476,395,242490
93273,TCS,2019,Q4,1131,1771,92770
93274,Wipro,2023,Q3,4496,2223,89762
93275,Infosys,2020,Q2,4092,1772,94260
93276,TCS,2021,Q1,2841,2396,198504
93277,HCLTech,2026,Q2,8733,745,103850
93278,Wipro,2018,Q1,3262,2416,124784
93279,TCS,2015,Q2,7793,122,195037
93280,HCLTech,2016,Q4,2563,1018,162462
93281,Wipro,2015,Q1,5504,1245,93431
93282,Infosys,2026,Q2,3771,668,213498
93283,HCLTech,2021,Q4,5860,2024,199099
93284,HCLTech,2015,Q2,4481,1141,132361
93285,HCLTech,2024,Q4,3818,2145,226482
93286,Infosys,2024,Q2,5576,177,112959
93287,TCS,2024,Q1,1926,399,147711
93288,Wipro,2024,Q4,4287,2326,77537
93289,Wipro,2022,Q3,1916,2147,152076
93290,Wipro,2020,Q4,7722,474,200414
93291,Infosys,2017,Q4,3947,1209,209079
93292,HCLTech,2015,Q4,6032,249,197671
93293,TCS,2022,Q3,8963,2125,236532
93294,HCLTech,2023,Q2,1933,938,87913
93295,Infosys,2021,Q1,7706,1681,98977
93296,HCLTech,2019,Q3,5569,234,175340
93297,Wipro,2021,Q4,5629,1762,150377
93298,Infosys,2024,Q2,7939,127,111418
93299,HCLTech,2025,Q3,8520,561,147142
93300,TCS,2018,Q3,5040,1897,150543
93301,HCLTech,2022,Q3,3079,2446,228462
93302,TCS,2016,Q2,2967,682,90180
93303,TCS,2025,Q3,2800,1957,54865
93304,HCLTech,2021,Q4,7896,833,74938
93305,Infosys,2026,Q1,3760,919,231338
93306,Wipro,2022,Q1,4603,515,172085
93307,Wipro,2025,Q3,3746,1332,205395
93308,HCLTech,2023,Q1,2594,96,220816
93309,Wipro,2021,Q4,8024,450,50361
93310,Wipro,2017,Q1,2898,1753,155775
93311,TCS,2018,Q4,2455,594,233747
93312,HCLTech,2016,Q3,2707,1105,168575
93313,Infosys,2022,Q1,2962,2465,237758
93314,HCLTech,2022,Q4,1541,847,128641
93315,Infosys,2022,Q1,5622,1007,144699
93316,HCLTech,2022,Q1,8167,1494,85031
93317,TCS,2025,Q3,7010,133,59468
93318,Infosys,2022,Q3,8409,2481,148646
93319,HCLTech,2019,Q1,8777,1892,187404
93320,TCS,2016,Q4,4354,1202,180543
93321,Infosys,2021,Q4,4894,344,194863
93322,Infosys,2020,Q4,6353,1423,97366
93323,TCS,2021,Q1,1170,1638,211882
93324,TCS,2024,Q1,4518,177,121699
93325,Infosys,2018,Q4,8234,1006,183859
93326,Infosys,2024,Q3,6773,1599,61982
93327,HCLTech,2019,Q2,6719,1402,154574
93328,TCS,2023,Q3,3561,1468,64060
93329,TCS,2020,Q1,1288,1216,246400
93330,HCLTech,2016,Q1,5316,1918,60018
93331,TCS,2022,Q2,5969,1293,125590
93332,HCLTech,2018,Q3,1324,1973,204794
93333,TCS,2017,Q2,8042,2255,247932
93334,TCS,2026,Q4,8819,989,92896
93335,Wipro,2019,Q2,8278,343,66581
93336,Wipro,2018,Q2,1417,1821,87050
93337,HCLTech,2023,Q2,6414,399,68539
93338,Infosys,2025,Q3,4568,1283,195595
93339,Wipro,2024,Q4,7960,1791,50987
93340,Infosys,2017,Q2,6187,103,172343
93341,Infosys,2017,Q3,4741,577,161213
93342,TCS,2019,Q2,5527,1921,72487
93343,HCLTech,2015,Q1,6020,1943,96571
93344,Infosys,2024,Q2,7867,617,214211
93345,TCS,2022,Q3,5946,2381,138770
93346,TCS,2017,Q1,4967,820,57651
93347,Wipro,2025,Q2,7954,742,159491
93348,Infosys,2020,Q2,2170,1104,244178
93349,TCS,2020,Q1,2706,1526,240127
93350,Wipro,2020,Q3,2987,1785,185299
93351,Infosys,2024,Q4,4326,353,115374
93352,TCS,2015,Q4,839,1504,116731
93353,Wipro,2021,Q3,1571,1992,214203
93354,HCLTech,2017,Q2,989,1988,228811
93355,Wipro,2023,Q1,3859,2485,99631
93356,Infosys,2024,Q3,7089,1551,109763
93357,Infosys,2019,Q4,8053,824,113651
93358,Wipro,2016,Q4,4301,1153,235902
93359,Wipro,2026,Q4,3435,1931,112590
93360,HCLTech,2018,Q3,4357,892,233825
93361,TCS,2026,Q4,7728,1006,135015
93362,TCS,2018,Q2,8885,1373,184653
93363,TCS,2024,Q4,6767,2342,59526
93364,Wipro,2025,Q4,6838,2486,199441
93365,Wipro,2018,Q4,2574,2077,244655
93366,Infosys,2021,Q4,6177,962,220667
93367,Infosys,2018,Q3,5508,2245,146658
93368,TCS,2018,Q2,4901,551,209380
93369,Wipro,2016,Q2,2620,2387,114214
93370,Wipro,2021,Q4,8116,1687,156312
93371,HCLTech,2020,Q2,6935,1570,187653
93372,Infosys,2020,Q4,6086,214,208484
93373,HCLTech,2026,Q3,7302,1343,143114
93374,TCS,2025,Q1,4281,2024,98154
93375,Wipro,2026,Q1,4384,2394,162830
93376,HCLTech,2026,Q3,5783,842,234397
93377,HCLTech,2017,Q1,2111,2141,168423
93378,HCLTech,2026,Q4,3086,2089,142778
