Project_ID,Company,Client_ID,Employee_ID,Technology,Budget,Status
151880,Wipro,32997,20491,GCP,8439986,In Progress
151881,HCLTech,47176,225904,AWS,2421156,In Progress
151882,Infosys,70016,28237,SAP,8614574,Completed
151883,TCS,21382,211100,SAP,4974333,On Hold
151884,TCS,111340,83426,AWS,380510,In Progress
151885,TCS,34488,74812,AWS,4113700,In Progress
151886,Wipro,35452,83900,Python,7108006,In Progress
151887,HCLTech,92914,27967,SAP,6235035,In Progress
151888,Wipro,72098,83595,Azure,8133561,On Hold
151889,HCLTech,92832,50585,SAP,7584846,Completed
151890,Wipro,60350,180435,GCP,7459321,On Hold
151891,Infosys,62299,28844,GCP,8994160,In Progress
151892,TCS,12015,240949,GCP,8293426,Completed
151893,Infosys,11229,208552,SAP,8380041,In Progress
151894,Wipro,67080,174318,AWS,3312018,In Progress
151895,Wipro,85075,102955,Azure,6504612,Completed
151896,HCLTech,92382,85418,SAP,1106319,Completed
151897,HCLTech,30483,32169,Python,6913222,In Progress
151898,Infosys,67409,135440,GCP,8025540,On Hold
151899,Wipro,29824,223048,Java,6137125,Completed
151900,TCS,72745,192975,Java,4565376,On Hold
151901,HCLTech,50740,144831,GCP,4401500,Completed
151902,Wipro,40263,101536,AWS,5863825,In Progress
151903,HCLTech,11558,137278,Azure,341395,On Hold
151904,Infosys,116055,113846,AWS,3337256,On Hold
151905,TCS,2104,12980,SAP,8421958,In Progress
151906,TCS,11189,203534,SAP,6725103,Completed
151907,TCS,74116,14254,GCP,6574069,In Progress
151908,Infosys,106391,133834,Azure,6931684,Completed
151909,Infosys,58454,245546,Python,906461,In Progress
151910,HCLTech,77366,13428,Python,5583306,Completed
151911,HCLTech,51000,193135,SAP,6605903,Completed
151912,Infosys,109607,152702,SAP,1330105,Completed
151913,Infosys,20994,129506,Java,3638028,Completed
151914,TCS,61418,66801,SAP,8831769,On Hold
151915,Infosys,23551,43530,AWS,9440917,Completed
151916,Wipro,91434,64849,Java,8640785,On Hold
151917,Infosys,75628,200739,Azure,8670984,On Hold
151918,Infosys,55286,153097,Python,5972855,On Hold
151919,HCLTech,81418,61508,GCP,473136,Completed
151920,Infosys,65371,112625,Java,9373716,Completed
151921,Infosys,90364,121696,Java,4775545,In Progress
151922,Infosys,6608,179451,AWS,1731658,In Progress
151923,Infosys,75949,170203,Java,9831410,Completed
151924,HCLTech,88773,90662,GCP,1198314,On Hold
151925,TCS,56417,231182,Java,8003794,In Progress
151926,Wipro,64849,60929,SAP,3108121,In Progress
151927,Infosys,74398,131479,Azure,8409813,In Progress
151928,HCLTech,72579,22397,GCP,7755694,Completed
151929,Infosys,52960,39475,Python,9663257,On Hold
151930,Infosys,31191,138821,Java,5470340,On Hold
151931,Wipro,4693,91521,Azure,606143,Completed
151932,Wipro,3942,168068,Java,8633407,In Progress
151933,TCS,100786,46481,Azure,8400633,In Progress
151934,HCLTech,65497,157108,AWS,3760442,In Progress
151935,Infosys,93741,161740,GCP,1749994,On Hold
151936,TCS,65693,214844,GCP,7815891,In Progress
151937,Infosys,88728,164346,GCP,3943298,On Hold
151938,TCS,81372,93447,Java,2137172,In Progress
151939,TCS,106458,115259,GCP,8246896,In Progress
151940,TCS,82595,138911,GCP,7374708,Completed
151941,Wipro,50708,100154,AWS,726157,On Hold
151942,Infosys,102639,3644,Azure,7209143,Completed
151943,Infosys,14017,63171,Azure,4259816,On Hold
151944,Wipro,987,83493,SAP,4070107,In Progress
151945,Infosys,98600,186741,AWS,6166246,In Progress
151946,Wipro,66623,118055,SAP,7363189,In Progress
151947,HCLTech,47494,127669,GCP,4404585,Completed
151948,TCS,109876,199924,GCP,2029312,On Hold
151949,Infosys,35540,41168,Azure,3980756,On Hold
151950,HCLTech,99103,191370,AWS,2893513,On Hold
151951,TCS,27325,44140,GCP,1162261,Completed
151952,Infosys,64455,199336,Python,6271372,In Progress
151953,Wipro,83454,136199,Python,7121881,Completed
151954,HCLTech,84994,237837,Azure,7361623,On Hold
151955,Wipro,100136,125306,Java,1166109,Completed
151956,HCLTech,10029,87245,Azure,2242486,Completed
151957,TCS,70015,48599,Python,5642393,Completed
151958,TCS,3869,32229,Azure,6498888,On Hold
151959,Wipro,95338,103438,GCP,8620091,On Hold
151960,Infosys,106011,228041,GCP,6164356,In Progress
151961,TCS,71792,99040,Azure,681339,Completed
151962,TCS,20582,248843,SAP,2292672,On Hold
151963,Infosys,14276,56203,GCP,5322517,Completed
151964,HCLTech,51407,205975,SAP,4322311,In Progress
151965,TCS,41175,57007,Azure,9572327,In Progress
151966,Infosys,36713,48180,GCP,9405602,In Progress
151967,Wipro,36111,100312,Java,7479519,Completed
151968,HCLTech,65869,72994,GCP,4158580,In Progress
151969,Wipro,85824,70265,Python,6633830,Completed
151970,TCS,89018,242636,Azure,7217420,Completed
151971,TCS,103219,32452,Python,7615767,Completed
151972,TCS,37714,90155,Python,1086153,In Progress
151973,TCS,28978,61122,Azure,1742673,In Progress
151974,Wipro,92261,108140,AWS,4933640,On Hold
151975,TCS,91758,314,SAP,5252059,On Hold
151976,Wipro,15276,24451,GCP,8790183,Completed
151977,HCLTech,38892,38700,Python,3365583,On Hold
151978,Infosys,62897,41527,Java,1763622,Completed
151979,TCS,54782,105076,Azure,8839788,On Hold
151980,HCLTech,670,124403,AWS,850203,Completed
151981,TCS,62075,59879,GCP,2886148,On Hold
151982,Wipro,2383,233213,Python,3687394,Completed
151983,HCLTech,105861,189962,Java,7778865,Completed
151984,HCLTech,119111,38262,Azure,1133083,In Progress
151985,TCS,2846,194509,GCP,7962032,On Hold
151986,Wipro,34984,23972,Java,7176057,Completed
151987,HCLTech,67222,20972,SAP,1704683,Completed
151988,HCLTech,22175,66608,SAP,5488420,Completed
151989,Wipro,96177,194153,AWS,2753384,In Progress
151990,TCS,22748,28954,Java,6740576,In Progress
151991,Wipro,43429,31054,GCP,4796739,In Progress
151992,Infosys,35450,56291,Azure,8563102,Completed
151993,HCLTech,26824,248137,AWS,3293637,In Progress
151994,Infosys,16312,126305,GCP,726678,On Hold
151995,Infosys,99950,37970,Java,6806137,On Hold
151996,Wipro,36960,2672,Azure,3290891,On Hold
151997,TCS,26819,226802,AWS,4095386,In Progress
151998,Infosys,32096,190086,Python,7418451,In Progress
151999,HCLTech,52264,59385,Python,8039506,Completed
152000,HCLTech,70016,74365,GCP,3208577,On Hold
152001,TCS,68011,161457,Python,8537469,On Hold
152002,Infosys,66087,123773,AWS,545302,In Progress
152003,Infosys,82421,230743,Java,1724999,Completed
152004,Wipro,47421,157963,GCP,8788596,On Hold
152005,TCS,67964,4160,AWS,7008283,In Progress
152006,HCLTech,16609,128460,Azure,1942895,Completed
152007,TCS,43056,230906,Java,2410064,On Hold
152008,HCLTech,67832,196948,Azure,6141942,On Hold
152009,TCS,40572,146061,Python,8789359,In Progress
152010,HCLTech,2568,93312,Java,8928877,In Progress
152011,HCLTech,26576,97008,Java,4551243,Completed
152012,Infosys,16080,209813,Java,4084684,On Hold
152013,HCLTech,7749,235810,SAP,3043923,On Hold
152014,HCLTech,104895,222346,AWS,6663495,On Hold
152015,Infosys,55027,54739,GCP,4702026,In Progress
152016,Wipro,13978,107383,Azure,4450013,In Progress
152017,HCLTech,45540,102515,SAP,7522947,On Hold
152018,HCLTech,88128,7768,Python,4834061,Completed
152019,TCS,16576,1951,Azure,8524460,In Progress
152020,TCS,33583,224433,Java,2795952,In Progress
152021,HCLTech,76598,70061,Java,8656150,In Progress
152022,TCS,91011,155651,Python,974705,Completed
152023,Wipro,75560,174537,SAP,4086659,On Hold
152024,HCLTech,110206,225854,Java,5143541,In Progress
152025,HCLTech,8655,159849,SAP,2911604,On Hold
152026,Infosys,5258,73865,Azure,7272789,In Progress
152027,Infosys,26976,248643,GCP,3363591,Completed
152028,TCS,96036,147988,Python,507861,Completed
152029,Wipro,70455,107429,Python,4390746,In Progress
152030,HCLTech,7933,184136,Java,4566016,Completed
152031,HCLTech,14087,100133,SAP,4649474,Completed
152032,Wipro,106408,18276,Java,50690,In Progress
152033,Wipro,94430,152745,Java,1470702,Completed
152034,HCLTech,100174,80461,AWS,7650698,Completed
152035,HCLTech,58978,143172,Java,4222477,In Progress
152036,Infosys,31777,75242,Azure,1423008,On Hold
152037,TCS,10018,65612,Java,7495662,On Hold
152038,TCS,93783,223933,SAP,3143916,Completed
152039,TCS,84105,236175,SAP,8670584,Completed
152040,HCLTech,12950,165009,Azure,6893110,Completed
152041,TCS,109006,138052,Azure,8179777,Completed
152042,HCLTech,38709,138792,Java,3172461,On Hold
152043,Infosys,70688,202044,Python,3515205,In Progress
152044,HCLTech,112152,233328,Azure,2831189,On Hold
152045,TCS,37973,56930,Java,3420161,On Hold
152046,HCLTech,35533,138719,Azure,2384368,In Progress
152047,Wipro,25422,127271,Java,6075124,On Hold
152048,TCS,78153,69255,GCP,7127090,In Progress
152049,Infosys,108918,74045,GCP,8157688,Completed
152050,TCS,89301,151840,GCP,9654192,Completed
152051,HCLTech,91157,128834,Python,359618,On Hold
152052,Wipro,3331,191723,GCP,5986905,Completed
152053,Wipro,27799,199619,AWS,297842,In Progress
152054,TCS,99960,184425,SAP,5191007,In Progress
152055,HCLTech,115795,13325,Python,9350630,On Hold
152056,Infosys,101401,198193,Java,2442590,In Progress
152057,HCLTech,39400,46416,SAP,6591215,In Progress
152058,Infosys,20094,79740,AWS,1818959,Completed
152059,Infosys,110139,27332,AWS,6599585,In Progress
152060,Infosys,53905,220381,GCP,9592493,Completed
152061,Wipro,66908,18171,AWS,9622171,On Hold
152062,TCS,21413,225487,GCP,8069804,Completed
152063,Wipro,17668,237662,Java,7507992,In Progress
152064,Wipro,12216,47517,Java,3861288,In Progress
152065,Wipro,63593,40481,SAP,6731482,On Hold
152066,Wipro,98450,45064,Java,187669,On Hold
152067,Wipro,11097,105845,Azure,4909492,On Hold
152068,TCS,73235,10483,Azure,2804296,In Progress
152069,Infosys,75260,91590,GCP,4533829,Completed
152070,HCLTech,89282,238876,Python,5032214,Completed
152071,Wipro,40289,176682,Azure,7002021,On Hold
152072,HCLTech,45380,64719,SAP,7036801,Completed
152073,HCLTech,64885,248151,Python,5348220,In Progress
152074,Wipro,86822,112968,Python,2929944,In Progress
152075,Wipro,5690,13964,SAP,5637195,On Hold
152076,Wipro,5675,68552,Java,6436914,In Progress
152077,Infosys,15060,169014,Python,5822725,In Progress
152078,TCS,23041,42086,SAP,6860204,On Hold
152079,Wipro,91035,243088,Azure,6369365,On Hold
152080,HCLTech,98086,35329,SAP,8461440,On Hold
152081,TCS,3308,125085,GCP,440692,Completed
152082,TCS,56297,84278,Java,8886024,In Progress
152083,Wipro,81693,90683,Azure,2591985,On Hold
152084,HCLTech,8988,225192,Azure,6372259,On Hold
152085,Infosys,58601,10571,Azure,1145597,On Hold
152086,TCS,22138,43191,Java,1275317,In Progress
152087,Wipro,48841,207379,Java,1533692,Completed
152088,HCLTech,115576,97073,GCP,5575644,Completed
152089,TCS,66658,231067,GCP,8085868,Completed
152090,TCS,30777,228658,SAP,9733427,In Progress
152091,HCLTech,94020,42364,GCP,4790005,In Progress
152092,HCLTech,40369,136611,Java,3042613,On Hold
152093,Wipro,85132,240073,Azure,8285553,On Hold
152094,Infosys,48014,113291,Python,5030066,In Progress
152095,Infosys,109501,209918,SAP,4223768,Completed
152096,Wipro,56194,8259,SAP,8973835,On Hold
152097,Infosys,36918,126831,AWS,2235345,In Progress
152098,HCLTech,5798,69113,AWS,2259273,In Progress
152099,Wipro,59192,60180,AWS,1397276,On Hold
152100,TCS,31426,211149,AWS,9895855,On Hold
152101,TCS,94733,98355,Python,9968796,On Hold
152102,HCLTech,67353,217788,Azure,1500319,On Hold
152103,Wipro,95550,49383,GCP,7565640,On Hold
152104,HCLTech,12281,119366,Python,9272967,In Progress
152105,Wipro,100955,213153,AWS,4450951,Completed
152106,Wipro,51464,114893,Azure,7315650,On Hold
152107,TCS,44477,245329,AWS,1233254,In Progress
152108,Wipro,15980,150628,Java,6221071,On Hold
152109,TCS,115740,25556,GCP,5820133,Completed
152110,TCS,42797,174962,Python,7120296,In Progress
152111,Wipro,61034,85601,Python,7059074,On Hold
152112,HCLTech,17804,193105,AWS,1691370,In Progress
152113,Infosys,20254,188255,SAP,6775765,Completed
152114,HCLTech,42144,47379,Azure,4650861,Completed
152115,Infosys,78965,21303,Java,9666738,Completed
152116,HCLTech,112823,14978,AWS,748715,On Hold
152117,TCS,67646,180069,Python,4650950,On Hold
152118,TCS,21676,92819,SAP,511226,In Progress
152119,Wipro,32723,174024,AWS,6440363,In Progress
152120,Infosys,38,171498,Python,2221115,On Hold
152121,Wipro,43821,24528,AWS,9982341,On Hold
152122,TCS,64940,5675,SAP,2374082,Completed
152123,TCS,8611,234404,SAP,4808572,In Progress
152124,Infosys,44090,4985,GCP,5785468,Completed
152125,Infosys,23794,106279,SAP,7512446,On Hold
152126,Infosys,22225,154311,SAP,8547700,In Progress
152127,Wipro,59526,175295,Python,5576457,Completed
152128,Wipro,25224,49828,AWS,4928652,Completed
152129,TCS,3061,9310,Java,8465761,In Progress
152130,Wipro,64648,106265,GCP,4918211,Completed
152131,Wipro,5685,124800,SAP,8043001,In Progress
152132,TCS,63040,113069,SAP,9671727,On Hold
152133,TCS,6981,226187,GCP,6810091,Completed
152134,Infosys,35820,142382,Python,197508,Completed
152135,Wipro,91440,138544,SAP,1514095,On Hold
152136,Infosys,117206,160946,Python,353758,In Progress
152137,TCS,49187,186908,Python,1905307,In Progress
152138,Infosys,82849,31817,SAP,2699708,Completed
152139,Infosys,44431,90419,AWS,5965210,Completed
152140,HCLTech,91375,15281,AWS,2918081,On Hold
152141,Infosys,65128,158054,Java,8793302,In Progress
152142,Infosys,54729,68648,Azure,3983184,Completed
152143,HCLTech,26910,49469,GCP,846971,On Hold
152144,Wipro,33584,20614,Python,3244276,On Hold
152145,HCLTech,76661,163621,AWS,7803522,Completed
152146,Wipro,41361,67988,Azure,6277749,Completed
152147,TCS,73218,102581,GCP,6037901,In Progress
152148,Infosys,9198,23858,AWS,3840851,Completed
152149,TCS,110082,15553,SAP,1871365,In Progress
152150,Wipro,118080,94092,Azure,5430170,In Progress
152151,Infosys,84691,135035,Java,5973407,On Hold
152152,HCLTech,56658,224432,Python,9985109,On Hold
152153,Wipro,8819,74640,AWS,4602227,On Hold
152154,HCLTech,105261,161051,Python,5233890,Completed
152155,HCLTech,52225,210320,Python,9615529,In Progress
152156,HCLTech,48241,63357,AWS,9386945,Completed
152157,Infosys,36572,178581,Java,916027,On Hold
152158,Infosys,111915,64054,GCP,5314636,On Hold
152159,HCLTech,119657,245456,Python,289800,On Hold
152160,Infosys,75292,46010,SAP,5688792,In Progress
152161,HCLTech,89554,247606,GCP,1967831,Completed
152162,Wipro,67814,228445,Python,6750621,On Hold
152163,HCLTech,91300,90414,Java,6959297,On Hold
152164,Infosys,81767,145948,AWS,4320629,Completed
152165,HCLTech,76459,3007,Java,7421731,On Hold
152166,Wipro,57079,147871,Azure,1394145,In Progress
152167,HCLTech,20684,62703,Azure,919264,In Progress
152168,Wipro,99175,94805,AWS,455850,Completed
152169,Wipro,28406,108120,SAP,5058400,On Hold
152170,TCS,22060,160747,AWS,6208735,Completed
152171,HCLTech,94237,168210,SAP,5972107,On Hold
152172,TCS,67064,249007,Java,4704995,Completed
152173,TCS,79132,144685,Java,883632,On Hold
152174,TCS,97837,51232,Azure,8455366,In Progress
152175,Infosys,59649,104715,Java,97196,In Progress
152176,HCLTech,104411,243679,SAP,213685,On Hold
152177,Infosys,15624,91785,AWS,6471548,Completed
152178,Infosys,106864,64176,AWS,7117983,In Progress
152179,Infosys,28094,39242,AWS,6982363,Completed
152180,HCLTech,52865,116782,AWS,2845328,In Progress
152181,Infosys,64256,21625,Azure,5827241,On Hold
152182,Wipro,102972,118111,GCP,6142203,In Progress
152183,TCS,46053,224349,Java,2361382,In Progress
152184,Wipro,36883,173253,Python,8682718,On Hold
152185,TCS,44604,67229,Azure,5290940,In Progress
152186,Wipro,119064,30758,GCP,1014133,Completed
152187,TCS,64954,223431,AWS,9387381,Completed
152188,TCS,107508,181564,Python,8936797,In Progress
152189,HCLTech,102686,159570,SAP,8416165,Completed
152190,Infosys,116600,102479,Java,7567538,Completed
152191,Wipro,52332,178551,Java,329400,Completed
152192,Wipro,95282,54456,Java,4624999,On Hold
152193,Wipro,65676,62817,Azure,1547253,On Hold
152194,Wipro,114443,186249,Java,5957016,Completed
152195,Wipro,89838,210952,SAP,8568232,On Hold
152196,Wipro,110723,162903,Azure,7056544,On Hold
152197,Infosys,37109,68798,Python,1828242,In Progress
152198,TCS,14517,201913,Python,3525081,Completed
152199,TCS,53519,32116,SAP,5203111,On Hold
152200,TCS,72245,87984,SAP,1704277,Completed
152201,HCLTech,39229,76961,AWS,1559509,In Progress
152202,Infosys,33887,229903,Python,5549944,On Hold
152203,Wipro,88683,77149,AWS,7024306,In Progress
152204,TCS,57880,1483,AWS,4525480,On Hold
152205,Infosys,70145,198877,AWS,793468,In Progress
152206,Wipro,48993,53659,GCP,7697361,Completed
152207,Wipro,56651,199439,AWS,1126973,On Hold
152208,Wipro,91969,81653,GCP,2014462,On Hold
152209,Wipro,70689,11551,AWS,2083938,On Hold
152210,Wipro,30434,89585,Python,489796,In Progress
152211,Infosys,66018,174617,Python,7049323,In Progress
152212,Wipro,11469,177041,Azure,7438197,On Hold
152213,Wipro,112458,88871,Java,287700,In Progress
152214,TCS,4233,179163,Python,9381654,Completed
152215,Wipro,73248,220465,AWS,6388427,On Hold
152216,Wipro,27656,44195,AWS,5365797,In Progress
152217,Infosys,54769,121198,Python,7966935,Completed
152218,Infosys,112129,63046,Java,7189737,Completed
152219,Infosys,32772,112221,Java,1654436,On Hold
152220,Wipro,37657,107024,AWS,2969578,In Progress
152221,TCS,40688,57857,Python,9403459,Completed
152222,HCLTech,50561,93681,SAP,6617926,In Progress
152223,Wipro,80535,199346,SAP,2285892,On Hold
152224,HCLTech,65228,244219,SAP,6897656,Completed
152225,Infosys,105338,40569,Azure,8854270,On Hold
152226,TCS,8475,159600,Python,6256135,In Progress
152227,Wipro,97927,172552,Python,2239048,Completed
152228,Wipro,20626,16441,Java,3460876,Completed
152229,HCLTech,77419,40912,Python,2263257,Completed
152230,Wipro,106704,166510,GCP,3632211,On Hold
152231,HCLTech,50389,207921,SAP,5374671,Completed
152232,Infosys,112671,138731,Python,6008499,In Progress
152233,TCS,8758,73708,Python,4077884,On Hold
152234,TCS,22143,94872,Python,9515626,In Progress
152235,TCS,14537,202382,GCP,6178531,Completed
152236,Infosys,75218,25455,GCP,7705928,In Progress
152237,TCS,8764,145715,Python,6832583,On Hold
152238,Wipro,37849,2371,Azure,8756402,On Hold
152239,Wipro,115127,203520,AWS,4049070,In Progress
152240,HCLTech,2190,126508,GCP,3135697,In Progress
152241,TCS,40411,102402,SAP,6537268,On Hold
152242,Infosys,34160,161901,Python,3705084,On Hold
152243,TCS,86254,27258,Java,6628116,In Progress
152244,HCLTech,66960,54575,Azure,2456824,In Progress
152245,TCS,60575,240788,Azure,8274904,In Progress
152246,HCLTech,35806,165968,SAP,5714786,In Progress
152247,TCS,99636,204559,Azure,137300,On Hold
152248,TCS,34217,23808,Azure,1802589,In Progress
152249,HCLTech,101737,97194,AWS,4410364,On Hold
152250,Infosys,103564,159950,AWS,2219702,On Hold
152251,Wipro,117691,113501,Azure,8304221,Completed
152252,HCLTech,43107,141493,SAP,3160710,In Progress
152253,Wipro,39280,75274,Python,118918,On Hold
152254,Wipro,1276,9381,Azure,8312353,In Progress
152255,TCS,24818,208330,Python,7467489,Completed
152256,TCS,112412,173062,SAP,2680652,In Progress
152257,Infosys,46393,75758,Python,2582252,Completed
152258,TCS,119000,155020,Java,4583289,In Progress
152259,Wipro,27832,41404,Azure,8408578,On Hold
152260,Wipro,42730,244085,AWS,8259699,In Progress
152261,TCS,47958,209883,Python,2366024,In Progress
152262,Wipro,93907,120985,Azure,5118691,On Hold
152263,Wipro,56617,197127,SAP,8193864,On Hold
152264,TCS,47129,30459,Java,9745430,In Progress
152265,Infosys,4260,34669,Azure,629818,On Hold
